song_id,duration_sec
6Ac4NVYYl2U73QiTt11ZKd,199
6kooDsorCpWVMGc994XjWN,198
1fOkmYW3ZFkkjIdOZSf596,219
1w3exvIgbRFV2ijf6qyWm8,193
6P3FBaZfUjeWYExU2ShaPZ,164
42fw0rxRO2xbesF6mJfd4Y,198
6rPO02ozF3bM7NnOV4h6s2,168
3WMbD1OyfKuwWDWMNbPQ4g,234
273uCXd7NPrInaiNqtkOrA,163
77NNZQSqzLNqh2A9JhLRkg,189
0WHtcCpZnoyFlQg3Mf2cdN,240
7uUahoeqGNRMbpdeiLj1rS,233
7COfe3P7KgfwDwIRB8LIDw,168
0GzuHFG4Ql6DoyxFRnIk3F,219
0P7DoyGrr4Wp9w5TotEtUC,224
1Jj6MF0xDOMA3Ut2Z368Bx,186
7aGyRfJWtLqgJaZoG9lJhE,190
51Of5p3lKZeOg6itfs4og4,192
3nwd2gUT7l10HDUAOKXrhs,193
4pbG9SUmWIvsROVLF0zF9s,234
44tTqUi3xi7E28QLzHVdUA,179
3SKzTIl9mW0DadTys9SFo3,160
3Vb8KkT6Ub5fFGPYJCJyLh,217
3vV3cr2TpPqFk07zxYUbla,215
2RO4aPByijQUqBZhYm1apz,219
0xD23i0X1WjqMSYIxRfO80,161
4xAmbn7xiy6wGOs4oaxv70,168
5WhtlIoxoZrMmuaWWEQhwV,200
70ATm56tH7OrQ1zurYssz0,180
3UIENhLRdFIOuRan92cAQu,230
0MsrWnxQZxPAcov7c74sSo,228
4lAE47gj539h8R1yxPhhGG,162
2dWNKXTs5z7Iu1g0kYh4Xe,207
1w2Nnj1HEUgoOglVRWfZj8,198
6fqaMyg066xlukvUJWdM2T,215
5CTQCPv51aLWpwTbqo8mEL,228
0UuNO0yYvsMPlyLF7RfQlg,204
7j43FohbLVulScL7S9sQZk,179
0b6wdul3A5sQNpIOv03OxP,184
0a6zRnrjmaOcqsEIFkXIhw,233
1W1dS4VnIrYnllQJ3CAcZy,180
0YJFlxeHMUr9MxSDQVuQJA,212
2w7Ca8DNYXBCgA6Bht7o0N,219
6XPmY4hIb1RGRyNuq0UBsl,214
7rpWDu9GPlLxbLorYKVys7,184
4iG2gAwKXsOcijVaVXzRPW,193
4vpeKl0vMGdAXpZiQB2Dtd,234
2ygvZOXrIeVL4xZmAWJT2C,219
5uHy68Q7ZWe8Qq9k7EAprS,221
4CbKVDZkYKdv69I4bCaKUq,202
3Q7o2zzvXj7QiSCumjBpvu,156
76NtMPMpA6fuUH4euMYZoD,240
19YKaevk2bce4odJkP5L22,230
6pp6xf9zS55GD4nr318XUH,161
7bxGcILuAjkZzaveU28ZJS,228
6hwQ69v7VbPhTTR2fOtYX7,222
71R6zJsrF3ffc3TBFHfivX,239
0pNeVovbiZHkulpGeOx1Gj,153
6T689Jvh5KrSXyaPtUWZtQ,232
1hHGUdFaiJHw9hVZGJWYO2,153
1c1sdxrYLIiuJOlE7PPttb,221
00Nsyeo2kcU4602zMsLWXW,224
1GcVa4jFySlun4jLSuMhiq,176
0KQRhak4Irr2CKxgQ9U6ay,181
4t2OeILB07eMGTXSUbMPEu,169
4LloVtxNZpeh7q7xdi1DQc,231
1M6SuEJZJkZf2S419vIPkB,160
563SfWAHJs4FBZMkRN0IFN,240
6KuqAtoeVzxAYOaMveLNpH,169
1Ic9pKxGSJGM0LKeqf6lGe,151
24LS4lQShWyixJ0ZrJXfJ5,177
5TAf4lnZCZTLlZHNZMLFLi,192
2gdBsRfuWGwJwe3X5XwZuI,188
7mldq42yDuxiUNn08nvzHO,237
2245x0g1ft0HC7sf79zbYN,150
3hboOw4dS0aXGuP0fyyvbC,169
59kHPbwyyCApYA8RQQEuXm,237
4Jv7lweGIUOFQ7Oq2AtAh9,211
5eGsHi6RcL33gb9k89UYaB,228
3Vmo13MxVRKBszmfK61ONH,210
62MosvjGMQY3HeGPFEsmM1,173
6y20BV5L33R8YXM0YuI38N,215
5n0CTysih20NYdT2S0Wpe8,196
1E16f7KcZmuXuhlenRwA2m,168
0GQngE2rOYvlKwEQjTAsP8,213
3Kj2EWpIBnvETsYq4cq0IH,168
2xPV95cfbyusygMTxpa3SW,234
22An65gG31JLf9n18qjdhZ,150
1oZqKv594G6ojGvDhEFsDw,221
3Y4rUyw7XBCK6hGHCOt6rp,193
4NnWuGQujzWUEg0uZokO5M,154
6XZWokIxs4leaSmXmU8b26,230
0rFWuqFgHAfuzE8uSB9TWR,161
2xlV2CuWgpPyE9e0GquKDN,172
1ot6jEe4w4hYnsOPjd3xKQ,199
0J2p4KYdr6Mg4ET6JPlbe1,189
0loZn1c5heXie7OAtvK6nH,173
1QUMpZT7HG6sO3RiBu1LAJ,197
5jzma6gCzYtKB1DbEwFZKH,219
5k3U0OGYBccHdKJJu3HrUN,229
39iczvfNkZstM8KY8dNDFC,218
6p8eFfPw3nQkf37aT3AkmK,151
3kBD2xHIqKWXjLAGidDTSz,226
0wPKDeY4fZXT6k9bzV0kx0,201
4Zc7TCHzuNwL0AFBlyLdyr,233
1Bv3h7Vc4AaYA2BcSM3rVd,197
0Ti2dlF2xLjXblvdU5fCxM,203
3eqOaTqnyb0GEgv6JInG6W,225
1OEoNpiyqBghuEUaT6Je6U,196
2RaA6kIcvomt77qlIgGhCT,193
3zwmW1gM4E8FlHXV5nE16u,217
1g4cZvi0nLeeIycd0Rkljj,172
73CKjW3vsUXRpy3NnX4H7F,234
1LIqNVhaIgxXUt2eVoIQJ3,171
0HOrDVS349XFcpCYsO2hAP,157
2FCXQHugkoHE1K3tiDu8pu,181
0dlTGl67UFWcKupzkxZYOn,237
6MOst484piqXpzPPRRe8i5,174
0NJC0FDCODpPUntRTTQq97,178
2ayIgfvWo3SfYP2pVOr4pC,226
2xgACMNtJ5YktyvOC83SPO,215
0MHiYjjcHNYM9KURa6NveF,218
2LXtyj95dK56ENS1QLt4IB,208
6y6xhAgZjvxy5kR5rigpY3,162
6RK3IsiUW6YaSMEodbO4tk,203
01Q3OyB05mLgH01fpdAMPP,230
16DhvbuyvJob4Q9GHNYu2n,188
3cbV252akVZInSvJk7jAYX,189
4lsOsGMzO1yCjGVucoWOZ1,155
1m0UFnuTktOkksvjbF9z0m,226
4kWO6O1BUXcZmaxitpVUwp,192
3SktMqZmo3M9zbB7oKMIF7,167
49MHCPzvMLXhRjDantBMVH,193
6A6mDExVoAEJmc5JyVSQeK,201
4ZoBC5MhSEzuknIgAkBaoT,159
1YrnDTqvcnUKxAIeXyaEmU,237
4czNORk5MjW5WOn98bki32,199
3K7Q9PHUWPTaknlbFPThn2,167
0aE3V0zgSD2YwkEHW42gxG,187
4wCy7erulqUfFQNVaZBD9b,227
3zU9rdflI65tK4dkkNSp77,169
1mB7dCUM7sPyNab6R43nlj,195
21Qsj3cMVCx2xF2EVVNbEu,234
2hrUO4drrO63i7FYbCLBl2,201
0eNfURq0r0oNSwFyw1VuVT,227
3gsCAGsWr6pUm1Vy7CPPob,165
6L88EH68XwlaXwvChlTS41,221
5MTGPkmiUuud9NkA0sl2nI,201
2x0RZdkZcD8QRI53XT4GI5,235
4a5pNRjwmzYQuEY1E7O6pj,197
0ZeGfEAL5Rl4pd5LZBGuEK,222
452KBpASS5lZLeJWX9Ixub,182
6NMtzpDQBTOfJwMzgMX0zl,155
0muK9BAzu2TJXQgWPsEj6e,193
4rcHWl68ai6KvpXlc8vbnE,163
01380RE6UfsPSdiUIwrCoH,218
3TW48DvQ7ChwY1Yy1tkMaP,201
5MhsZlmKJG6X5kTHkdwC4B,208
2gvmxusSOe3vNjNDjQWaso,220
4nXkbcTj3nyww1cHkw5RAP,160
7zVCrzzEJU7u24sbJPXA5W,154
27hhIs2fp6w06N5zx4Eaa5,211
2L95U6syP0bV3fkYYOzmiW,237
7nemcVsXVFZF01iqpIIo2Y,155
5A1vGSsqw0UQCBxHOyPOjG,170
2CPqh63wRVscbceKcPxwvv,169
278JqkBGkjDovOYAwE8TW7,156
2SgbR6ttzoNlCRGQOKjrop,154
3XIEWK1V9n25PS9Vb6axj5,205
714hERk9U1W8FMYkoC83CO,208
6GqqGv8frU7kqzXkm2rewI,212
172oAbLGpgeCsukno7oBRe,200
32FVH23yFXr8Z0sfjRw4It,170
6juLaduD4STCUDWT0AYun4,156
1nmZ8yqKkfooOuYvtFctDp,197
5YVmHTAsdWnoanWXB7AwZX,178
0PCGfA36HrVPmsBZJ57zOU,227
4lnAN2S1fcI0SjxEbksZVr,231
0gPgdRfB4jdGrlyXS0Vx78,217
3a94TbZOxhkI9xuNwYL53b,151
2Fv2injs4qAm8mJBGaxVKU,196
2GXXZFUxYg2LvG8SR0byOE,162
0trHOzAhNpGCsGBEu7dOJo,193
4uK0M8AI6gyFmyzUneQpbi,157
5EYZZvmNAH5VZCwuzYJqoA,221
4S1VYqwfkLit9mKVY3MXoo,161
3s4U7OHV7gnj42VV72eSZ6,215
6ToM0uwxtPKo9CMpbPGYvM,218
6otiaV2fagE3s8IvP6WkwG,230
4XeIiGpUBshIfs9yrBDVZC,238
0yTGQpPOgcsS8Xqp5bQO58,233
4iEGv5Ne6HuCkFCjzxdWQK,158
0BTaaKT4RMbs5M73tOHX5Y,191
4qVStkAhz8A61r7bfLqPvM,235
3JiaA3hvuKu4Fjf6AWwVMX,175
2IO7yf562c1zLzpanal1DT,238
63BcfK6YAzJYeISaTPr6IO,202
5GXYKnnzBlHvrzBQ5WoxME,232
6Tsu3OsuMz4KEGKbOYd6A0,169
7mzPAftljnsFmU6131Pqcd,228
4djIFfof5TpbSGRZUpsTXq,175
5G7pZ8G8NFvS1MQ9H4L7dC,218
2g1KggY9PKvsoEAOaiz4xx,167
1Wcr8zrKqbUX0zwN8Dbr16,154
2DGa7iaidT5s0qnINlwMjJ,234
2K22nUTdyr48JDwI5t906t,227
1ccZZf0IQi5y0bHMl2aGDF,183
2gQaQUhDCNGfBVXTvxAmXQ,150
1y1rQTkWmrZdJmjwuK07GC,168
4F3AZKEJubvPsl0hBArVBW,238
2At18rPHOuTEjGEppwGV0A,174
514rhnksEwHUh6LxXsQ4Y9,238
0YZEYxd1oiqZRFhnnmTKKi,200
7gHs73wELdeycvS48JfIos,150
7iAqvWLgZzXvH38lA06QZg,157
0WHi11uzahqpEtPGYCW6oQ,216
0YU17F0BlVXvmx5ytsR43w,212
1w9L6dvttZalWd8XqFYvSa,153
1AEYT6VxrxXPMoQUxsY0E4,224
1HrMWH5GUdK6Yi94rbANJA,195
55Ctj6nVfobn9AcPe6sLG2,239
0CZ8lquoTX2Dkg7Ak2inwA,238
0dKg2vGC1hFqcK5LGTaKzX,164
76YSWx6L6FNsuaP6GWBb8P,162
6ZFbXIJkuI1dVNWvzJzown,169
7cs7MLtAWvsdf3w5kBvfK2,210
5fRvePkRGdpn2nKacG7I6d,218
2kfGoV9a5dbSKCNmUWH2ZF,192
0s26En1JoJhVj32vizElpA,180
6o39Ln9118FKTMbM4BvcEy,220
4UEo1b0wWrtHMC8bVqPiH8,165
7BfW1eoDh27W69nxsmRicb,201
0oeVHAgY8Q7Mdce5Quj2G4,206
0rRjGruFonCGOt0S5zAJNQ,203
4sNwdacKyi2S26WrRtNama,186
3sOEVB8DirQtZc0qhw8lJc,211
3jVtllWS5CFFWLQng8sKsr,181
7rXcCpIAoOUCydkVDMcoPV,219
4fIWvT19w9PR0VVBuPYpWA,168
3GXSywNvYLAVUCtjMHkKDh,168
3Hz3tTQwOdM6XkA0ALB2G9,187
0nhBKubnVz9yFNNprBniWz,164
0LWkaEyQRkF0XAms8Bg1fC,161
6KIKRz9eSTXdNsGUnomdtW,226
7CAbF0By0Fpnbiu6Xn5ZF7,200
0AOmbw8AwDnwXhHC3OhdVB,226
1sIIlVrnPhrvmTrHtzM7tV,230
3qrdLVOClRU4yPkcXZ7c5u,211
6wVWJl64yoTzU27EI8ep20,216
7o7E1nrHWncYY7PY94gCiX,206
34chhNX59Wo9HMFCsI3K8Y,226
3KeMulXbLDJBQdY5PZbGEh,213
7bmAgiUc4W4bfyZRCc6lOh,159
0VES0jpNQEdRpD31gYDIMe,187
0wz1LjDb9ZNEYwOmDJ3Q4b,176
6YQ7aPJhk0MGpwoKfFAEbS,222
7EVk9tRb6beJLTHrg6AkY9,170
5SlU0Yhi51jobhEiGE4xDv,218
4fPBB44eDH71YohayI4eKV,166
2Gy7qnDwt8Z3MNxqat4CsK,176
5kxVyCgEUND7E2QKG7JmoF,224
1SssFw74DdHVjRa6ADggdD,233
5sra5UY6sD658OabHL3QtI,222
2fVHrSxsQbJUuj9MW9zG1e,186
0i8JFpqe9cKwnrcvoNgl1L,178
4iFPsNzNV7V9KJgcOX7TEO,228
5qyq1H5OPMlfuvZQ1wQNo7,157
6RJdYpFQwLyNfDc5FbjkgV,177
396FqjKmViUZ92Wmm4rx3i,161
4gC6xOiJLHTpIARRdmYMaQ,168
3OC2C8IpFhbUJTeMe55QYn,225
5Z2DNRAhs6r4VdINVkRhYY,160
7CFfqRW50ffULvBv7lfIIg,172
6gpcs5eMhJwax4mIfKDYQk,159
08F16baYbciTva9P4BvpiI,231
6sS77FZh2eJfYBsFUW6hjI,219
4z9KVNX4hmk672SJfhtQNz,173
4fSar1liXyxCK3lOcWHUE1,185
4W8sUeokQKfHt1uTXp0Jq0,229
4ylWMuGbMXNDgDd8lErEle,207
6UBjSnyP1O5W5ndJoO9vUk,238
1EQFOouqdKYdpbNoOHRVO2,211
0CjaLvAqN97KPVWgOJ1vbD,170
2AY1UAimvTqjJC8vDJsOyy,240
3eH3HTKPBmxvbT7OgxjNit,232
3oWxFNsXstcancCR1wODR4,151
6tDxrq4FxEL2q15y37tXT9,229
46RNrAkGsqWTDrv2ZPOAbx,187
42T2QQv3xgBlpQxaSP7lnK,238
6DefzsWqnwrFrmNVnJxWkS,192
57jOEZtoLQK4zF2x55bdkp,168
7MXlTgQeo3IVlMpLnZuhxc,210
114xlNyBqwTIkOdrU8LajN,186
5mIOsPuQdXchVY0jB5NO9Q,171
6rUp7v3l8yC4TKxAAR5Bmx,154
0pUVeEgZuNyFzIMKp67RbS,228
6g6MHm9u0h2Em9Xuk89eqR,171
3GJ4hzg4lrGwU51Y3VARbF,158
16frIpnyUb9poRwQxQTmaC,187
6gXrEUzibufX9xYPk3HD5p,226
3Ga6eKrUFf12ouh9Yw3v2D,226
6Tvzf3VEi16JMhAgOwdt2y,240
5dRQUolXAVX3BbCiIxmSsf,179
1Mt7JLzBMXjTVKcdeD437t,225
05NYcsjJwOYq4jIiKPVj9p,232
61dCUoMCg28qEBzrW6htYM,231
0DmAvNCAK08oCi7miSZUIY,169
1dt220OBbkTsYz1NLVKIaw,227
5dntGTbUtmUO239wQ0k3yM,191
28tufPkTcXmdNqTvi9hsoG,187
02shCNmb6IvgB5jLqKjtkK,203
1Eolhana7nKHYpcYpdVcT5,194
5GKwq4sO5ZHKuWaDmdwMQc,185
1exxGxUMlJWD1h9YcE9YZH,192
4ut5G4rgB1ClpMTMfjoIuy,174
7kfOEMJBJwdCYqyJeEnNhr,199
1zOOl8f7qkjj0AmvlCfLyQ,235
0NLkVxf0PyxsXBG3EuZcJf,181
35IcAVSMsU9qzHfpPbvC8A,158
2L1OXzqVPpVxotHfLglUcB,216
3GKL13lkM5nRc4zC1lIOrR,173
4g2WiijzSKzH8PApKDbadN,167
0QnONzv3TvHAWk294h6DaQ,236
0LoQuiekvzqx7n8flgEKzF,197
5Fim1gaXBgsiFfsQAfQSDS,170
6G699QfN1BWYWXfiblH51F,174
3C6pSIVeBKIbSpCFtaw1r8,173
46u5B2WN4wryYLZuMAOmI4,222
52CBUrIdyf8tbZaUY9iawE,212
6bdpj89aYEBjhpsenXAsmO,177
67vYdAAM3oGsEImCRfbtsF,189
3FskQrDXcY24ur2fCvz35O,180
2hgzdQdnfWwtdpZbhZlV72,178
6kPJZM97LwdG9QIsT7khp6,212
5GK7eDDTVz7CTge1wJrDQW,237
0AUvWawuP0ibk4SQ3sIZjk,152
6RUpJeXT6U4SPEafnr9Wr7,180
6AOrC7t2WS5ykYcnoHpiS2,230
26AYR77170U49cMcXB7aRV,154
7LNm1oWd6PniO9wRYpNY5o,193
5vYA1mW9g2Coh1HUFUSmlb,220
3d3ELsqKlQ7WA0a10Isu3l,228
4b3rGL8LDSkbARUUA20136,188
0BJMgVrnWIvgYsjq8KaPeh,198
1gzIbdFnGJ226LTl0Cn2SX,189
4oTn7ylKtjeMYwxatEVFAt,166
43GS3mtezoIFiuIZCLLiDY,234
4feXJ5IC3avXsVW9WNFSag,178
2sEk5R8ErGIFxbZ7rX6S2S,158
46lyJh9GYmWsHez3EsvmAx,189
1ndGB6rvxKYN9seCYO1dTF,238
40gvh6jP5qxMJuMmF9lG9A,227
1PhLYngBKbeDtdmDzCg3Pb,162
1L3Nsi7YXtBxTdnbqektia,158
0VpEX8ib3wE7u8NOw4szU6,229
7lGhrfren1Zpwh0ds0zuUg,169
6FUwPb4mGlUDbx42uspXaZ,165
3IPnBzGRMg6BfViFxxa0Gq,215
7me5d5XmtCCfbDk3SsyXqM,198
6lKRMylSZMtA7EqPl0pcdI,203
2stkLJ0JNcXkIRDNF3ld6c,201
5vOT8VO87TAnUjh0oADwb1,153
0OBwxFLu6Yj61s2OagYbgY,190
26aOnndLckt8uAsk6odL5n,175
4hyVrAsoKKjxAvQjPRt0ai,193
493QaNbrvbEiQdPH9hDP6z,183
1hciAV5LrrTkRV0g0StZ6h,176
1jEBSDN5vYViJQr78W7jr2,228
4PkJ7c9y1CwpuVOiJODnCZ,236
4wajJ1o7jWIg62YqpkHC7S,154
7uHRKSQ9WIlBBuBY7BHcbq,221
5ZSl6gDoV6bPPxzmLeneV9,182
2H3wWrnO758y0fPH7Ilerg,228
7eVu7FI02cTicLEgVtUvwF,195
5NeIONQWJ25uPylJBJiO4c,215
0FDMH2ahuIVzCybwHJK9zh,193
7N1Vjtzr1lmmCW9iasQ8YO,197
1XdbvPWz4lhyRBMz9cBy8b,165
0PV1TFUMTBrDETzW6KQulB,186
378iszndTZAR4dH8kwsLC6,170
6r7ULK6c5CLVvImjTIztl1,155
4fgJe7zBjVXvs8HxtE21Y9,222
2OgVsp77En2nju8pnCieVU,204
69BIczdH6QMnFx7dsSssN8,220
2VqAEP1yY5T523K7bZtL8a,231
493Rk3iS7rs8uPfpnfm95u,191
3fGW43fnu3OHEw6ohTC2Bw,188
2LcXJP95e4HKydTZ2mYfrx,159
70YTBH8vOGJNMhy6186yFm,157
6fScgF2Y63ScU73nYju0ny,231
1UqhkbzB1kuFwt2iy4h29Q,220
2GgxS8bUT5G25QJTsfSv0R,153
1roCmBlcpV7LzsmB7pmCyt,184
3BLWGYOcy1svvsBByeFxLh,176
525GY0mXYnxajolwgS8Eaz,200
0Ult84lvFuqNvbyXwyRQ58,152
04F42oEuKrRComYJfJuyVR,230
7DFawVSjI88xR9mjnWwURg,205
3MhdH8PxqH1FuQp3HBptUI,218
6qZyM6JV8ohLC4S2EL5sFh,156
7MDfN1ldfTMtuXXdVz2Pzc,230
15vzANxN8G9wWfwAJLLMCg,203
7Ki0hse0IfXEcXUlpyECbJ,221
7iqOIHHEmu6Vhw25GgQ2eA,164
6VRhkROS2SZHGlp0pxndbJ,175
3tP6QKbXvtrxiDI7QwKyUf,194
2VrSkfinwUSNc7uAXiL0FA,202
7DEKa5Z7Cl8s3Y7imb88OM,163
3h8tI65xdfpQyTAy7Grqwa,212
6ZANrVuAMp2rpjhfbOuJly,236
52iLDrSoRtf9lcgFuLVfqE,224
05SBRd4fXgn8FX7bf8BCAE,193
4R8BdwRidxAWaYyFNU00P1,209
38YgZVHPWOWsKrsCXz6JyP,238
2AX5E86cn9n2dgioZEjirI,232
58AGoOGbwsQMhBbH0eFLRR,211
133ocfbXXG4HTk76qgSeUb,180
7pnQ23WgZca9jEfMts9qsR,164
6O734u9qnz6B4gWMyszWhi,229
1jLsirPDkUS2g4gnkYua58,215
3zb8S65LhiPPPH4vov8yV2,177
3kNVYo6BJE9AENxzokM9YC,159
6pzlnyHTVYi5FOmrgOmC95,155
3MODES4TNtygekLl146Dxd,156
1lhm29o3syw122xynSKaAK,194
3IyCL4Em1GOpNGDf451Hg1,230
608xszaAxVh4m7NcKJiAbF,174
1UmFLqmTmgHoSyvss6Q7gw,181
0jllH0usRFD4LJkJnGK9Lf,183
1DOgkaR5Gqa8JtPEIbQORC,210
16Fxe5DvEXRxQwcorFyaIO,208
5w0Xpt2YHT2Y3z3e4UUJP7,213
3NxuezMdSLgt4OwHzBoUhL,208
4ROdFnoZNn2RTmwct0cVpx,190
0UZLaEOSIc5kg0cc7eszqC,187
56zZ48jdyY2oDXHVnwg5Di,155
1gFNm7cXfG1vSMcxPpSxec,182
0XwRlvv3KlOu4HWlOH34XG,176
0xkGTPTijMU84dtHr3KQQi,214
1gk3FhAV07q9Jg77UxnVjX,233
7sRXhReWmJF5pqyg3uUTES,212
3uc8AGNL0KbvISIrjnfRvN,205
3dPlLOjFnKpGpakkhPEIgF,172
4JmbtS0Muijl37KP9lDscy,196
0rMeOAvbQZ2RTG4B6L1M4p,170
3dxiWIBVJRlqh9xk144rf4,229
0WdbnNKO0Jt4BZACSDQh44,169
24nK8tW7Pt3Inh2utttuoG,202
6gwnKOvdBKkTU4CQ7KpIAu,192
3TlIt0ReIxPsVZcOEivT5U,220
1wsRitfRRtWyEapl0q22o8,214
67awxiNHNyjMXhVgsHuIrs,171
5n8Aro6j1bEGIy7Tpo7FV7,207
2DQ1ITjI0YoLFzuADN1ZBW,170
4Aw8n6r2vuU0KUo1a2nftp,155
6Upu6yjkdi0DVI8E3IBZEU,196
2K2M0TcglCRLLpFOzKeFZA,209
1We89SAonMk70QBbfXERxa,232
7IkuRNVAjwXpZ2DheQHL4L,188
5RjUtRlDonw3TBgGGMLC5b,223
0zuqABAUKs8WLVq8vCmfst,189
05eZlxyjbkHMPCnunUasCS,188
4OTw5splgMdlYklwHMHxLK,155
0IVAlb0cFCH1cQ974iR1TU,231
5QtQFSdyZEl0w4iDxAyv76,212
1YlulsUKDduOmC7WxvXYPW,154
4alHo6RGd0D3OUbTPExTHN,150
5Uel5PmPBZICA0TQTI912U,195
65ES1qwOB577ZnTkizMXJJ,234
2VSbEXqs6NbNiZSTcHlIDR,191
56k2ztFw7hQRzDeoe80pJo,179
6gQUbFwwdYXlKdmqRoWKJe,161
1TdaQqgKRbiFdO15q1kv6e,210
2uhEKg8kIzpdvz4gyy6x8W,239
2Q4MRMnSAMckugCtR5jgXT,213
3wyrhwPpV8uhMMEms4vG3X,198
4vO9dmzNRqDhFY3jD1a3P7,160
3S7A85bAWOd6ltk6r2ANOI,197
3wQnyXNFXNUEOBt1pb4urq,229
5DS9LiyEdw2zY8bM6kjjgM,237
2JuasWPUodaUxf5nwNpciQ,203
7dbyaRWWFvB9UG2vcwTd3J,156
67Hna13dNDkZvBpTXRIaOJ,228
2KVwlelhxKUy8LVV6JypH3,220
0gPQTLaqHDgdupKEok7J2x,238
3qLZ866ZfaK0B0R5FIqXLG,184
76A1RRDEyHKtmV3Vh6PeVN,224
3Ty7OTBNSigGEpeW2PqcsC,150
2bZIDMpzVooosmPHn0tHnd,198
21AziTMaZwcLflGMAj85o5,173
1RTYixE1DD3g3upEpmCJpa,173
5Rizj5FLb2AyNKu9esjYY6,178
4L6hCEc9xFf01U4d66JzK0,198
37mfTcSlX60JtAvAETytGs,165
6zfczP87XO2SxWlQtnjFNa,204
6QDbGdbJ57Mtkflsg42WV5,203
6mTvwBzWTGDOVeCNQEqtOE,168
5HQEmiV2lKnSO6qa2fsR7x,226
4PRGxHpCpF2yoOHYKQIEwD,152
6A2itXgDf96XHp9qR6oyPN,212
17yFjZSYYRT4n3t99TuqTu,179
6HPLeKiNm92RbykX2BDTUB,196
7Fq9RwQxSn3kW85PrDUf0M,238
3Y7fpFZbHLpAvWJJYGehz0,211
656vbT8JKkVx7g1yG12L89,221
0wvIGFIgbyz4JNwQhZgTv2,225
6lOWoTqVnAWXchddtTH31W,187
1kPBT8S2wJFNAyBMnGVZgL,240
69WpV0U7OMNFGyq8I63dcC,158
0nS2xf6yooLnSAthClLCDi,194
6lfxq3CG4xtTiEg7opyCyx,187
7AsG1F1eMWd17RYan8M3Wm,199
1IqF5PUDUnaykHLs0RWbDO,172
3NGT0Td7H4Is1qrlDQJxma,202
3NM41PVVUr0ceootKAtkAj,161
06XQvnJb53SUYmlWIhUXUi,213
6rsoBvxrlxdmqJyGPPciyq,157
78FHUZRbFDCG6VkRAQdFLm,229
1yTTMcUhL7rtz08Dsgb7Qb,200
1uveEvgKX4irLcp1BUTIFD,151
3l3xTXsUXeWlkPqzMs7mPD,213
0Ck25uqrWpIM3yGPP5lxFW,165
7ncPjJBktLEOpstY5JOUMK,204
7IK26RNUdgoZWJdlarrcty,200
6Hu6dzwlvoyg3zBUC8k4BK,223
0BCy325UZyR9z0t0uxwn2N,171
6qc34bnVOyqGDPni8H5W0U,210
0gOz9JUXsaKVzLTSmFDtdo,170
44xO8889yUQHn70P73NILS,235
00QBHaaP4KUcjlmxWriMbC,225
4QxDOjgpYtQDxxbWPuEJOy,190
3SWqGa1J0M7hSBUDM0KePD,159
3VayB5gLZGODx8b7RO1y5f,190
6HTVZeVQ9J6Uiq6tHESxU9,225
5TTGoX70AFrTvuEtqHK37S,192
5uuJruktM9fMdN9Va0DUMl,194
6lyKOW0FNW6aAZdKVgoM8m,237
62nQ8UZVqR2RMvkJHkcO2o,215
7aOor99o8NNLZYElOXlBG1,152
364JzOajs76bJymjHm3sVY,172
7JDWhC422Gtk1Bq0mL3OTC,219
3rXCZRMiMZp0feGcYXpwYX,164
5PRRthP9SLfbXB359MfIWv,223
5GbVzc6Ex5LYlLJqzRQhuy,156
3cNjgVBKTJ1SvKhunrCdVy,165
6yCjU5j6YHbux2VQCBTTE1,153
5oQcOu1omDykbIPSdSQQNJ,167
7MF7QAodbGzNYav5ZfIhAY,222
3qI94hINNNeb4S7xQi18lS,181
07ABETRdek3ACMpRPvQuaT,221
58qX77t2VWMWcycsh9zKLc,214
5QvW5lK6mkfTegpAK9JOO7,158
5AkV53fo1u01mi8r22JNeF,172
5D507IC1VOAg7bKkmOblr6,198
19mjCzLuMHZ0Tyn3eI85bo,213
2RiBogNRfulkNf7fVbPOrJ,175
0XRbYXQUymj9SJkrr8YK5B,160
5uvosCdMlFdTXhoazkTI5R,201
5IKLwqBQG6KU6MP2zP80Nu,204
3kMrazSvILsgcwtidZd1Qd,190
76TZCvJ8GitQ2FA1q5dKu0,228
3JfHYZKy5JmE5Fv4gDTCiz,217
5qHYXcVvc9xsFB2uH7GpMN,200
0aAR5HogGoT68EWFbyRFqx,235
0cKk8BKEi7zXbdrYdyqBP5,151
0W64NfLrIsRTAFObko6uJx,152
01UeBfllW39eaKdiCw556R,159
3kdlVcMVsSkbsUy8eQcBjI,194
5GWrhVfgP4szBtCOXbSki8,238
0tyR7Bu9P086aWBFZ4QJoo,203
4kPlQKwtPrnqLgrmmKFSlA,166
4LEt6hyaGn4scwUsimBeXt,150
3CeKc83EsgRPItgvlDHo5B,236
4XfI7M5gLwEY84gYiH4RDD,216
73jVPicY2G9YHmzgjk69ae,222
12g9IeQzX7xECLNxz8dpb5,177
5v8aEcHcaJIGYpfVVPtJjI,180
3MwHZDGwAR8RjZZBriBqmx,206
65r94rVdiMwqXyQFEr3tqT,197
48p5E25cFPanxuwCTmTpuL,201
1Q5kgpp4pmyGqPwNBzkSrw,227
3xtiXNDbSKxy20I7D6vFUg,160
3iqlzKw1tLt6tXZyKWV0fZ,184
53kWAAfx7IopXRa31MQHB8,221
6G8xvLFNkXy3HM5EbQI6c8,233
4FcknXDJ8yW2QYUl0cm6uJ,229
2agBDIr9MYDUducQPC1sFU,163
7qFtcljd0PZ5kJZos70YjT,206
